BOTTLE,20180419CCHSIOCBG
# Merged parameters: TRITUM, TRITER, TRITUM_FLAG_W
# Merged parameters: CTDPRS, CTDTMP, CTDSAL, CTDSAL_FLAG_W, SALNTY, SALNTY_FLAG_W, CTDOXY
# 20170811CCHSIOCBG
# Merged parameters: ALKALI, ALKALI_FLAG_W, PH_TOT_FLAG_W, PH_TMP, DOC, DOC_FLAG_W, TDN, TDN_FLAG_W
# Merged parameters: CFC-11, CFC-11_FLAG_W, CFC-12, CFC-12_FLAG_W, SF6, SF6_FLAG_W
# 20160217PRINUNIVRMK
# file processed by CCHDO on 2016-02-20
# 2/15/16 Initialized README file  
# Data source: CCHDO 
# SHIP: R/V Ron BrownCruise:  
# Region: NE Pacific, Leg 1 of P16N (A.K.A. P16C) 
# EXPOCODE: 33RO20150410 
# DATES: 20150410 - 20150513 
# Chief Scientist: Jessica Cross, Samantha Siedlecki 
# 112 stations with 24 place Rosette 
# Hydro: Who - G.Johnson, M.Baringer; Status - final 
#       Notes:   
# Nutrients: Who - C.Mordy; Status - final 
#       Notes: Final data from E.Wisgarver via CCHDO Jan 7, 2016 
# O2: Who - C. Langdon; Status - final 
#       Notes: final data from Langdon via CCHDO Feb 2, 2016 
# TCO2: Who - S.Alin, R. Wanninkhof; Status - final 
#       Notes: data from D.Greely via CDIAC 11/20/15 
# TA: Who - A.Dickson; Status - final 
#       Notes: Data rcd 8/30/16 
# PH: Who - A.Dickson; Status - final 
#       Notes: Data rcd 8/30/16 
# CFC: Who - J.Bullister; Status -final 
#       Notes: added 3/11/16 
# C14: Who - R.Key,A.McNichol; Status - being analyzed 
#       Notes:  
# H3/He3: Who - W. Jenkins; Status - final
#       Notes:  added 2018-04-19
# DOC/TDN: Who - C.Carlson; Status -final 
#       Notes: Data rcd from Carlson via NCEI 6/6/17 
# Organics: Who - N.Nelson; Status -being analyzed 
#       Notes:  
# These data should be cited as: 
# DOI: 10.7942/C2WC7C 
# References that have used data from this cruise:
#
# Principal Programs of P16N Leg 1
# 
# Chief Scientist               Jessica Cross             PMEL          jessica.cross@noaa.gov                 
# Co-Chief Scientist            Samantha Siedlecki        JISAO         siedlesa@uw.edu     
# 
# Analysis                            Institution   Principal Investigator   email                      
# ----------------------               -----------   -----------------        -------------------------
# 
# CTDO                                NOAA/PMEL     Gregory Johnson          Gregory.C.Johnson@noaa.gov 
#                                     NOAA/AOML     Molly Baringer           Molly.Baringer@noaa.gov    
# Fluorometer / C-OPS                 UCSB/ERI      Norm Nelson              norm@eri.ucsb.edu          
# Transmissometer                     TAMU          Wilford Gardner          wgardner@ocean.tamu.edu    
# Underwater Vision Profiler (UVP)    UAF           Andrew McDonnell         amcdonnell@alaska.edu      
# Lowered ADCP                        LDEO          Andreas Thurnherr        ant@ldeo.columbia.edu      
# Chipods                             OSU           Jonathan Nash            nash@coas.oregonstate.edu  
# Data Management                     SIO/ODF       James Swift              jswift@ucsd.edu            
#                                     SIO/ODF       Susan Becker             sbecker@ucsd.edu           
# Chlorofluorocarbons(CFCs)/SF6/N2O   NOAA/PMEL     John Bullister           John.L.Bullister@noaa.gov  
# 3He / Neon / Tritium                WHOI          William Jenkins          wjenkins@whoi.edu          
# Dissolved O2                        RSMAS         Chris Langdon            clangdon@rsmas.miami.edu   
#                                     NOAA/AOML     Molly Baringer           Molly.Baringer@noaa.gov    
# Total CO2 (DIC) / UW pCO2           NOAA/PMEL     Simone Alin              Simone.R.Alin@noaa.gov     
#                                     NOAA/AOML     Rik Wanninkhof           Rik.Wanninkhof@noaa.gov    
# Total Alkalinity/pH                 SIO/MPL       Andrew Dickson           adickson@ucsd.edu          
# 13C /14C-DIC                        PU            Robert Key               key@princeton.edu          
#                                     WHOI          Ann McNichol             amcnichol@whoi.edu         
# DOC / TDN                           UCSB/MSI      Craig Carlson            carlson@lifesci.ucsb.edu   
# DO14C / Black Carbon                UCI/ESS       Ellen Druffel            edruffel@uci.edu           
# CDOM / POC / Chlorophyll a          UCSB/ERI      Norm Nelson              norm@eri.ucsb.edu          
# UW HPLC Pigments / AP                   "              "                           "        
# Nutrients                           NOAA/PMEL     Calvin Mordy             Calvin.W.Mordy@noaa.gov    
# Salinity                            NOAA/AOML     Molly Baringer           Molly.Baringer@noaa.gov    
#                                     NOAA/PMEL     Gregory Johnson          Gregory.C.Johnson@noaa.gov 
# 137Cs /134Cs /90Sr /129I            WHOI          Ken Buesseler            kbuesseler@whoi.edu        
# ARGO Floats                         NOAA/PMEL     Gregory Johnson          Gregory.C.Johnson@noaa.gov 
# Shipboard ADCP                      UH            Eric Firing              efiring@hawaii.edu         
#                                     UH            Jules Hummon             hummon@hawaii.edu          
# 
#| Data Citation
#| 
#|  Following American Geophysical Union recommendations, the data should be
#|  cited as: "data provider(s), cruise name or cruise ID, data file name(s),
#|  CLIVAR and Carbon Hydrographic Data Office, La Jolla, CA, USA, and data
#|  file date." For further information, please contact one of the parties
#|  listed above or cchdo@ucsd.edu. Users are also requested to acknowledge
#|  the NSF/NOAA-funded U.S. Repeat Hydrography Program in publications resulting
#|  from their use.
#
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,TRITUM,TRITUM_FLAG_W,TRITER,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,N2O,N2O_FLAG_W,SBE35,SBE35_FLAG_W,SALTREF,SALTREF_FLAG_W
33RO20150410,       P16N,      46,          1,         22,         22,2,20150423,       1543,    -0.7399,  -151.0000,       4608,    42.2,  28.4407,  35.2863,2,  35.2881,2,    196.1,2,   196.1,2,    1.90,2,    3.60,2,    0.30,2,    0.46,4,   1.502,3,   0.932,2,   1.230,2,  2021.4,2,  2322.2,2,   8.0318,6,    25.01,-999.000,9,-999.000,    62.8,2,    7.30,2,       0.72,2,-999.0000,9,    35.4545,2
33RO20150410,       P16N,      46,          1,         21,         21,2,20150423,       1543,    -0.7399,  -151.0000,       4608,    67.6,  28.0069,  35.3507,2,  35.3550,2,    193.5,2,   194.0,2,    2.00,2,    4.00,2,    0.15,2,    0.51,4,   1.514,3,   0.942,2,   1.246,2,  2029.5,2,  2328.7,2,   8.0290,2,    25.01,-999.000,9,-999.000,    62.0,2,    8.10,2,       0.68,2,-999.0000,9,    35.5217,2
33RO20150410,       P16N,      46,          1,         20,         20,2,20150423,       1543,    -0.7399,  -151.0000,       4608,    92.4,  27.2420,  35.3130,2,  35.3200,2,    188.3,2,   188.2,2,    2.20,2,    4.60,2,    0.34,2,    0.62,4,   1.544,3,   0.953,2,   1.244,2,  2039.3,2,  2325.7,6,   8.0050,6,    25.01,-999.000,9,-999.000,    60.6,2,    8.90,2,       0.70,2,-999.0000,9,    35.4865,6
33RO20150410,       P16N,      46,          1,         19,         19,2,20150423,       1543,    -0.7399,  -151.0000,       4608,   132.7,  24.9531,  35.4857,2,  35.5003,2,    144.5,2,   149.7,2,    2.90,2,    9.70,2,    0.04,2,    0.82,4,   1.686,2,   1.032,2,   1.218,2,  2085.2,2,  2334.9,2,   7.9345,2,    25.01,-999.000,9,-999.000,    56.0,2,   12.10,2,       1.04,2,-999.0000,9,    35.6677,2
33RO20150410,       P16N,      46,          1,         18,         18,2,20150423,       1543,    -0.7399,  -151.0000,       4608,   200.0,  12.6696,  34.9086,2,  34.9200,2,    105.7,2,   106.7,2,   17.10,2,   22.30,2,    0.01,2,    1.57,4,   1.531,6,   0.838,6,   0.477,6,  2181.3,2,  2309.7,2,   7.6758,6,    25.01,-999.000,9,-999.000,    43.9,2,   24.00,2,       3.13,2,-999.0000,9,    35.0847,2
33RO20150410,       P16N,      46,          1,         17,         17,2,20150423,       1543,    -0.7399,  -151.0000,       4608,   276.5,  11.8188,  34.8380,2,  34.8415,2,     60.6,2,    63.3,2,   22.70,2,   28.40,2,    0.01,2,    1.92,4,   1.156,2,   0.627,2,   0.291,2,  2217.3,2,  2306.2,2,   7.5646,2,    25.01,-999.000,9,-999.000,    45.6,2, -999.00,9,       4.95,2,-999.0000,9,    35.0058,2
33RO20150410,       P16N,      46,          1,         16,         16,2,20150423,       1543,    -0.7399,  -151.0000,       4608,   366.8,  10.0646,  34.7327,2,  34.7236,2,     53.8,2,    51.2,2,   29.00,2,   33.10,2,    0.01,2,    2.23,4,   0.668,2,   0.360,2,   0.153,2,  2239.1,6,  2305.9,2,   7.4944,2,    25.00,-999.000,9,-999.000,    43.6,2, -999.00,9,       5.29,2,-999.0000,9,    34.8873,2
33RO20150410,       P16N,      46,          1,         15,         15,2,20150423,       1543,    -0.7399,  -151.0000,       4608,   468.3,   7.7748,  34.6049,2,  34.6067,2,     52.2,2,    55.4,2,   40.70,2,   37.20,2,    0.01,2,    2.50,4,   0.252,2,   0.135,2,   0.047,2,  2258.3,2,  2311.7,2,   7.4593,2,    25.01,-999.000,9,-999.000,    42.9,2, -999.00,9,       4.74,2,-999.0000,9,    34.7698,2
33RO20150410,       P16N,      46,          1,         14,         14,2,20150423,       1543,    -0.7399,  -151.0000,       4608,   600.8,   6.7975,  34.5685,2,  34.5727,2,     61.5,2,    61.8,2,   49.20,2,   38.50,2,    0.01,2,    2.61,4,   0.125,3,   0.050,2,   0.000,2,  2266.6,2,  2320.2,2,   7.4548,2,    25.00,-999.000,9,-999.000,    40.3,2, -999.00,9,       4.19,2,-999.0000,9,    34.7357,2
33RO20150410,       P16N,      46,          1,         13,         13,2,20150423,       1543,    -0.7399,  -151.0000,       4608,   750.8,   5.3113,  34.5464,2,  34.5454,2,     76.2,2,    76.7,2,   68.60,2,   39.20,2,    0.01,2,    2.72,4,   0.032,2,   0.019,2,   0.000,2,  2281.7,2,  2341.0,2,   7.4649,2,    25.01,-999.000,9,-999.000,    39.2,2, -999.00,9,       3.70,2,-999.0000,9,    34.7083,2
33RO20150410,       P16N,      46,          1,         12,         12,2,20150423,       1543,    -0.7399,  -151.0000,       4608,   900.7,   4.8996,  34.5486,2,  34.5505,2,     81.3,2,    81.3,2,   75.80,2,   39.30,2,    0.01,2,    2.72,4,   0.022,2,   0.014,2,   0.000,2,  2290.1,2,  2346.2,2,   7.4707,6,    25.01,-999.000,9,-999.000,    38.8,2, -999.00,9,       3.56,2,-999.0000,9,    34.7134,2
33RO20150410,       P16N,      46,          1,         11,         11,2,20150423,       1543,    -0.7399,  -151.0000,       4608,  1050.2,   4.2246,  34.5637,2,  34.5629,2,     80.2,2,    80.4,2,   91.00,2,   39.80,2,    0.00,2,    2.80,4,   0.026,2,   0.016,2,   0.018,2,  2305.9,2,  2362.2,2,   7.4648,2,    25.01,-999.000,9,-999.000,    40.1,2, -999.00,9,       3.44,2,-999.0000,9,    34.7259,2
33RO20150410,       P16N,      46,          1,         10,         10,2,20150423,       1543,    -0.7399,  -151.0000,       4608,  1232.7,   3.7943,  34.5758,2,  34.5759,2,     84.7,2,    84.6,2,  100.30,2,   39.80,2,    0.01,2,    2.80,4,   0.008,2,   0.004,2,   0.000,2,  2315.7,2,  2374.9,2,   7.4704,2,    25.00,-999.000,9,-999.000,    38.6,2, -999.00,9,       3.30,2,-999.0000,9,    34.7389,2
33RO20150410,       P16N,      46,          1,          9,          9,2,20150423,       1543,    -0.7399,  -151.0000,       4608,  1499.4,   3.1157,  34.6017,2,  34.6008,2,     89.3,2,    89.9,2,  116.90,2,   39.90,2,    0.00,2,    2.82,4,   0.000,2,   0.001,2,   0.000,2,  2329.5,2,  2391.2,2,   7.4779,2,    25.01,-999.000,9,-999.000,    38.1,2, -999.00,9,       3.06,2,-999.0000,9,    34.7640,2
33RO20150410,       P16N,      46,          1,          8,          8,2,20150423,       1543,    -0.7399,  -151.0000,       4608,  1866.7,   2.4691,  34.6317,2,  34.6226,4,    102.3,2,   102.7,2,  131.60,2,   39.10,2,    0.02,2,    2.76,4,  -0.001,2,  -0.001,2,   0.000,2,  2338.4,2,  2408.7,2,   7.5010,2,    25.00,-999.000,9,-999.000,    36.7,2, -999.00,9,       2.69,2,-999.0000,9,    34.7859,3
33RO20150410,       P16N,      46,          1,          7,          7,2,20150423,       1543,    -0.7399,  -151.0000,       4608,  2267.6,   1.9950,  34.6568,2,  34.6562,2,    114.9,2,   115.9,2,  143.50,2,   38.40,2,    0.01,2,    2.70,4,   0.004,2,   0.001,2,   0.000,2,  2344.9,2,  2422.7,2,   7.5232,2,    25.01,-999.000,9,-999.000,    39.2,2, -999.00,9,       2.44,2,-999.0000,9,    34.8197,2
33RO20150410,       P16N,      46,          1,          6,          6,2,20150423,       1543,    -0.7399,  -151.0000,       4608,  2668.5,   1.7897,  34.6684,2,  34.6661,2,    126.0,2,   126.1,2,  145.50,2,   37.60,2,    0.00,2,    2.64,4,   0.001,2,  -0.001,2,   0.000,2,  2339.4,2,  2426.2,2,   7.5421,6,    25.02,-999.000,9,-999.000,    38.8,2, -999.00,9,       2.28,2,-999.0000,9,    34.8295,2
33RO20150410,       P16N,      46,          1,          5,          5,2,20150423,       1543,    -0.7399,  -151.0000,       4608,  3067.7,   1.6598,  34.6760,2,  34.6747,2,    136.6,2,   136.2,2,  145.70,2,   36.90,2,    0.00,2,    2.60,4,   0.001,2,   0.000,2,   0.000,2,  2334.4,2,  2425.5,2,   7.5577,2,    25.00,-999.000,9,-999.000,    41.0,2, -999.00,9,       2.19,2,-999.0000,9,    34.8382,2
33RO20150410,       P16N,      46,          1,          4,          4,2,20150423,       1543,    -0.7399,  -151.0000,       4608,  3466.2,   1.5327,  34.6842,2,  34.6838,2,    147.5,2,   147.7,2,  143.50,6,   36.20,6,    0.01,6,    2.52,4,   0.001,2,  -0.001,2,   0.000,2,  2326.6,2,  2425.5,2,   7.5756,6,    25.01,-999.000,9,-999.000,    37.1,2, -999.00,9,       2.08,2,-999.0000,9,    34.8473,2
33RO20150410,       P16N,      46,          1,          3,          3,2,20150423,       1543,    -0.7399,  -151.0000,       4608,  3866.9,   1.4249,  34.6930,2,  34.6920,2,    157.5,2,   157.8,2,  143.80,6,   35.60,6,    0.00,6,    2.47,4,  -0.002,6,   0.001,6,   0.000,2,  2322.1,2,  2429.0,2,   7.5954,2,    25.03,-999.000,9,-999.000,    37.7,2, -999.00,9,       1.95,2,-999.0000,9,    34.8556,2
33RO20150410,       P16N,      46,          1,          2,          2,2,20150423,       1543,    -0.7399,  -151.0000,       4608,  4267.8,   1.4007,  34.6959,2,  34.6957,2,    165.0,2,   164.1,2,  140.40,6,   35.10,6,    0.00,6,    2.42,4,   0.002,2,   0.001,2,   0.000,2,  2314.2,2,  2424.1,6,   7.6011,2,    25.00,-999.000,9,-999.000,    40.2,2, -999.00,9,       1.95,2,-999.0000,9,    34.8593,6
33RO20150410,       P16N,      46,          1,          1,          1,2,20150423,       1543,    -0.7399,  -151.0000,       4608,  4597.9,   1.3397,  34.7003,2,  34.7021,2,    179.0,2,   178.1,2,  131.70,6,   34.10,6,    0.00,6,    2.35,4,   0.004,2,   0.002,2,   0.000,2,  2297.8,6,  2406.2,2,   7.6065,2,    25.01,-999.000,9,-999.000,    37.6,2, -999.00,9,       1.90,2,-999.0000,9,    34.8657,2
33RO20150410,       P16N,      47,          1,         24,         24,2,20150423,       2058,    -0.5796,  -150.9996,       4444,     9.8,  28.4534,  35.2671,2,  35.2651,2,    197.1,2,   196.9,2,    2.10,2,    3.30,2,    0.34,2,    0.46,4,-999.000,9,-999.000,9,-999.000,9,  2020.6,6,  2320.2,6,   8.0310,2,    25.00,-999.000,9,-999.000,  -999.0,9, -999.00,9,     -999.0,9,-999.0000,9,    35.4313,2
33RO20150410,       P16N,      47,          1,         23,         23,2,20150423,       2058,    -0.5796,  -150.9996,       4444,    25.3,  28.4153,  35.2664,2,  35.2655,2,    196.1,2,   196.3,2,    1.90,2,    3.30,2,    0.35,2,    0.47,4,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9, -999.00,9,     -999.0,9,-999.0000,9,    35.4318,2
33RO20150410,       P16N,      47,          1,         22,         22,2,20150423,       2058,    -0.5796,  -150.9996,       4444,    50.1,  28.3161,  35.2816,2,  35.2840,2,    194.4,2,   195.3,2,    1.90,2,    3.50,2,    0.33,2,    0.48,4,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9, -999.00,9,     -999.0,9,-999.0000,9,    35.4504,2
33RO20150410,       P16N,      47,          1,         21,         21,2,20150423,       2058,    -0.5796,  -150.9996,       4444,    75.4,  27.9593,  35.3609,2,  35.3450,2,    191.7,2,   191.2,2,    1.90,2,    3.70,2,    0.19,2,    0.54,4,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9, -999.00,9,     -999.0,9,-999.0000,9,    35.5117,2
33RO20150410,       P16N,      47,          1,         20,         20,2,20150423,       2058,    -0.5796,  -150.9996,       4444,   100.5,  27.3070,  35.3520,2,  35.3544,2,    187.5,2,   186.8,2,    2.10,2,    4.20,2,    0.52,2,    0.61,4,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9, -999.00,9,     -999.0,9,-999.0000,9,    35.5211,2
33RO20150410,       P16N,      47,          1,         19,         19,2,20150423,       2058,    -0.5796,  -150.9996,       4444,   125.5,  26.2268,  35.4262,2,  35.4336,2,    171.2,2,   170.0,2,    2.60,2,    6.80,2,    1.70,2,    0.77,4,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9, -999.00,9,     -999.0,9,-999.0000,9,    35.6007,2
33RO20150410,       P16N,      47,          1,         18,         18,2,20150423,       2058,    -0.5796,  -150.9996,       4444,   174.3,  16.5241,  35.2923,2,  35.2702,2,    111.3,2,   111.9,2,    8.60,2,   17.00,2,    0.02,2,    1.30,4,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9, -999.00,9,     -999.0,9,-999.0000,9,    35.4365,2
33RO20150410,       P16N,      47,          1,         17,         17,2,20150423,       2058,    -0.5796,  -150.9996,       4444,   249.8,  12.1982,  34.8608,2,  34.8647,2,     96.9,2,    93.0,2,   20.00,2,   24.50,2,    0.01,2,    1.69,4,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9, -999.00,9,     -999.0,9,-999.0000,9,    35.0291,2
33RO20150410,       P16N,      47,          1,         16,         16,2,20150423,       2058,    -0.5796,  -150.9996,       4444,   325.3,  10.8489,  34.7789,2,  34.7792,2,     31.0,2,    30.5,2,   28.70,2,   33.10,2,    0.01,2,    2.23,4,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9, -999.00,9,     -999.0,9,-999.0000,9,    34.9432,2
33RO20150410,       P16N,      47,          1,         15,         15,2,20150423,       2058,    -0.5796,  -150.9996,       4444,   397.9,   9.5603,  34.7017,2,  34.7008,2,     41.0,2,    42.0,2,   32.20,2,   34.50,2,    0.01,2,    2.31,4,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9, -999.00,9,     -999.0,9,-999.0000,9,    34.8644,2
33RO20150410,       P16N,      47,          1,         14,         14,2,20150423,       2058,    -0.5796,  -150.9996,       4444,   500.3,   7.5632,  34.5961,2,  34.5964,2,     52.4,2,    53.3,2,   43.20,2,   37.60,2,    0.01,2,    2.53,4,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9, -999.00,9,     -999.0,9,-999.0000,9,    34.7596,2
33RO20150410,       P16N,      47,          1,         13,         13,2,20150423,       2058,    -0.5796,  -150.9996,       4444,   650.3,   6.3792,  34.5571,2,  34.5570,2,     69.1,2,    67.7,2,   53.50,2,   38.40,2,    0.00,2,    2.63,4,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9, -999.00,9,     -999.0,9,-999.0000,9,    34.7200,2
33RO20150410,       P16N,      47,          1,         12,         12,2,20150423,       2058,    -0.5796,  -150.9996,       4444,   800.0,   5.2302,  34.5462,2,  34.5462,2,     78.6,2,    77.9,2,   70.20,2,   39.00,2,    0.00,2,    2.71,4,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9, -999.00,9,     -999.0,9,-999.0000,9,    34.7091,2
33RO20150410,       P16N,      47,          1,         11,         11,2,20150423,       2058,    -0.5796,  -150.9996,       4444,   950.5,   4.7193,  34.5508,2,  34.5508,2,     82.9,2,    83.2,2,   79.10,2,   39.00,2,    0.00,2,    2.72,4,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9, -999.00,9,     -999.0,9,-999.0000,9,    34.7137,2
33RO20150410,       P16N,      47,          1,         10,         10,2,20150423,       2058,    -0.5796,  -150.9996,       4444,  1097.3,   4.2607,  34.5626,2,  34.5632,2,     80.7,2,    80.1,2,   90.10,2,   39.70,2,    0.00,2,    2.80,4,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9, -999.00,9,     -999.0,9,-999.0000,9,    34.7261,2
33RO20150410,       P16N,      47,          1,          9,          9,2,20150423,       2058,    -0.5796,  -150.9996,       4444,  1300.2,   3.7716,  34.5767,2,  34.5769,2,     84.9,2,    84.5,2,  101.30,2,   39.40,2,    0.00,2,    2.82,4,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9, -999.00,9,     -999.0,9,-999.0000,9,    34.7400,2
33RO20150410,       P16N,      47,          1,          8,          8,2,20150423,       2058,    -0.5796,  -150.9996,       4444,  1599.7,   2.9675,  34.6078,2,  34.6082,2,     92.7,2,    92.4,2,  120.30,2,   39.50,2,    0.00,2,    2.83,4,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9, -999.00,9,     -999.0,9,-999.0000,9,    34.7714,2
33RO20150410,       P16N,      47,          1,          7,          7,2,20150423,       2058,    -0.5796,  -150.9996,       4444,  1999.5,   2.3353,  34.6393,2,  34.6392,2,    103.3,2,   103.9,2,  136.10,2,   38.90,2,    0.00,2,    2.79,4,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9, -999.00,9,     -999.0,9,-999.0000,9,    34.8025,2
33RO20150410,       P16N,      47,          1,          6,          6,2,20150423,       2058,    -0.5796,  -150.9996,       4444,  2399.7,   1.9083,  34.6614,2,  34.6605,2,    119.6,2,   119.2,2,  143.80,2,   37.90,2,    0.00,2,    2.71,4,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9, -999.00,9,     -999.0,9,-999.0000,9,    34.8240,2
33RO20150410,       P16N,      47,          1,          5,          5,2,20150423,       2058,    -0.5796,  -150.9996,       4444,  2800.2,   1.7377,  34.6714,2,  34.6713,2,    130.1,2,   129.7,2,  145.00,2,   37.20,2,    0.00,2,    2.66,4,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9, -999.00,9,     -999.0,9,-999.0000,9,    34.8347,2
33RO20150410,       P16N,      47,          1,          4,          4,2,20150423,       2058,    -0.5796,  -150.9996,       4444,  3199.7,   1.6237,  34.6776,2,  34.6770,2,    139.8,2,   140.1,2,  143.00,6,   36.60,6,    0.00,6,    2.59,4,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9, -999.00,9,     -999.0,9,-999.0000,9,    34.8405,2
33RO20150410,       P16N,      47,          1,          3,          3,2,20150423,       2058,    -0.5796,  -150.9996,       4444,  3599.5,   1.4758,  34.6885,2,  34.6884,2,    152.3,2,   152.0,2,  143.60,6,   35.80,6,    0.00,6,    2.54,4,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9, -999.00,9,     -999.0,9,-999.0000,9,    34.8519,2
33RO20150410,       P16N,      47,          1,          2,          2,2,20150423,       2058,    -0.5796,  -150.9996,       4444,  4000.2,   1.4227,  34.6935,2,  34.6912,2,    159.8,2,   159.1,2,  142.60,6,   35.40,6,    0.00,6,    2.50,4,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9, -999.00,9,     -999.0,9,-999.0000,9,    34.8548,6
33RO20150410,       P16N,      47,          1,          1,          1,2,20150423,       2058,    -0.5796,  -150.9996,       4444,  4432.9,   1.3849,  34.6974,2,  34.6978,2,    170.1,2,   169.8,2,  136.50,6,   34.50,6,    0.01,6,    2.47,4,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9, -999.00,9,     -999.0,9,-999.0000,9,    34.8614,2
33RO20150410,       P16N,      48,          1,         24,         24,2,20150424,       0214,    -0.4104,  -151.0008,       4475,    15.6,  28.4920,  35.2351,2,  35.2359,2,    197.8,2,   197.9,2,    1.80,2,    3.40,2,    0.33,2,    0.40,4,-999.000,9,-999.000,5,-999.000,5,  2018.3,2,  2319.1,6,   8.0346,2,    25.00,-999.000,9,-999.000,    60.5,2,    7.80,2,     -999.0,5,-999.0000,9,    35.4020,6
33RO20150410,       P16N,      48,          1,         23,         23,2,20150424,       0214,    -0.4104,  -151.0008,       4475,    33.1,  28.3425,  35.2476,2,  35.2479,2,    196.3,2,   196.2,2,    1.80,2,    3.50,2,    0.37,2,    0.42,4,-999.000,9,-999.000,5,-999.000,5,  2021.1,6,  2319.1,2,   8.0311,2,    25.01,-999.000,9,-999.000,    58.4,2,    8.10,2,     -999.0,5,-999.0000,9,    35.4141,2
33RO20150410,       P16N,      48,          1,         22,         22,2,20150424,       0214,    -0.4104,  -151.0008,       4475,    59.0,  28.1604,  35.2849,2,  35.2862,2,    189.5,2,   189.5,2,    1.80,2,    4.10,2,    0.49,2,    0.56,4,-999.000,9,-999.000,5,-999.000,5,  2026.7,2,  2321.4,2,   8.0219,6,    25.00,-999.000,9,-999.000,    58.6,2, -999.00,9,     -999.0,5,-999.0000,9,    35.4526,2
