BOTTLE,20170412CCHSIORJL
# Merged parameters: CH3Cl, CH3Cl_FLAG, CH3Br, CH3Br_FLAG, CH3I, CH3I_FLAG
# Merged parameters from A16S_MeX_HY1.csv (Submitted by Shari Yvon Lewis on 20080714)
# Merged parameters: HELIUM, HELIUM_FLAG_W, DELHE3, DELHE3_FLAG_W, NEON, NEON_FLAG_W, NEONER, HELIER, DELHER
# Merged parameters from LDEO_NGL_CliVarHeNe4CCHDO_A16S.xlsx (Submitted by R.Newton on 20150411)
# Merged parameters: TRITUM, TRITUM_FLAG_W, TRITER
# Merged parameters from LDEO_NGL_CliVarTritium4CCHDO_A16S.xlsx (Submitted by R.Newton on 20150413)
# Change CH3Cl to CH3L
# 20110831CCHDOSIOCBG
#code : Justin Fields merge_exchange.rb 
#original files copied from HTML directory: 2011-08-31
#original HYD file: /data/co2clivar/atlantic/a16/a16s_2005a/original/2011.08.25_carbon_cberys/original_hy1.csv  2011-08-31
#BOTTLE,20100913CCHDOSIOCBG
#code:copy_exchange_bot.rb (J. Fields)
#citations added by A. Barna
#BOTTLE,20091030CCHDOSIOJCF
# code : Justin Fields merge_exchange.rb
#| PARAMETER/PROGRAM    Institution     Principal Investigator
#| ------------------------------------------------------------------
#| CTD                  PMEL/AOML       Greg Johnson/Molly Baringer
#| Salinity             PMEL            Greg Johnson
#| CFCs                 UW/PMEL         Mark Warner/John Bullister
#| HCFCs                TAMU            Shari Yvon-Lewis
#| DIC                  AOML/PMEL       Rik Wanninkhof/Dick Feely
#| Discrete pCO2        AOML            Rik Wanninkhof
#| Dissolved O2         RSMAS-U. Miami  Chris Langdon
#| Nutrients            UW/AOML         Calvin Mordy/Jia-Zhong Zhang
#| Helium/Tritium       LDEO            Peter Schlosser
#| CO2-Alkalinity       RSMAS-U. Miami  Frank Millero
#| CO2-pH               RSMAS-U. Miami  Frank Millero
#| DOC                  RSMAS-U. Miami  Dennis Hansell
#| CDOM                 UCSB            Norm Nelson/Craig Carlson
#| Underway pCO2        AOML            Rik Wanninkhof
#| 13C/14C              WHOI            Ann McNichol
#| ADCP/LADCP           U. Hawaii/LDEO  Eric Firing/Andreas Thurnherr
#| Aerosols             CWU             Anne Johansen
#| SAMI/CO2             U. Montana      Mike DeGrandpre
#| CO2 System Develop.  USF             Robert Byrne
#|
#| Following American Geophysical Union recommendations,
#| the data should be cited as: data provider(s), cruise name
#| or cruise ID, data file name(s) CLIVAR and Carbon Hydrographic
#| Data Office, La Jolla, CA USA," and data file date. For further
#| information", please contact one of the parties listed above or
#| cchdo@ucsd.edu. Users are also requested to acknowledge the
#| NSF/NOAA-funded U.S. Repeat Hydrography Program in publications
#| resulting from their use.
#
 33RO200501,       A16S,      48,          1,          4,          4,2,20050130,       1225,   -38.5000,   -26.8668,       4168,  3550.2,   1.4729,  34.7642,2,  34.7644,2,    216.8,2,   216.4,2,   90.99,6,   28.86,6,    0.00,6,    1.96,6,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,  -999.0,9,   20.00,-999.0000,9,    25.00,-999.000,9, -999.00,-999.000,9,-999.000,9,   -9.00,9,  -999.0,9,    -9.0,-999.000,9,-999.000,-999.000,9, -999.00,9, 3550.20,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   1.2019,     -999.0,-999.000,     -999.0,     -999.0,     -999.0,     -999.0,-999.000,     -999.0
 33RO200501,       A16S,      48,          1,          3,          3,2,20050130,       1225,   -38.5000,   -26.8668,       4168,  3800.8,   1.0838,  34.7329,2,  34.7331,2,    215.5,2,   215.3,2,  103.77,6,   30.28,6,    0.00,6,    2.08,6,-999.000,9,-999.000,9,-999.000,9,  2249.8,2,  2355.9,2,  -999.0,9,   20.00,   7.6261,2,    25.00,-999.000,9, -999.00,-999.000,9,-999.000,9,   -9.00,9,  -999.0,9,    -9.0,-999.000,9,-999.000,-999.000,9, -999.00,9, 3800.80,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   0.7973,     -999.0,-999.000,     -999.0,     -999.0,     -999.0,     -999.0,-999.000,     -999.0
 33RO200501,       A16S,      48,          1,          2,          2,2,20050130,       1225,   -38.5000,   -26.8668,       4168,  4050.2,   0.8009,  34.7075,2,  34.7078,2,    213.6,2,   214.3,2,  113.62,6,   31.44,6,    0.00,6,    2.17,6,-999.000,9,-999.000,9,-999.000,9,  2258.2,2,  2358.9,2,  -999.0,9,   20.00,   7.6254,2,    25.00,-999.000,9, -999.00,-999.000,9,-999.000,9,   -9.00,9,  -999.0,9,    -9.0,-999.000,9,-999.000,-999.000,9, -999.00,9, 4050.20,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   0.4964,     -999.0,-999.000,      5.780,          2,      0.201,          2,   0.083,          2
 33RO200501,       A16S,      48,          1,          1,          1,2,20050130,       1225,   -38.5000,   -26.8668,       4168,  4220.8,   0.6058,  34.6932,2,  34.6946,2,    214.2,2,   214.3,2,  119.18,6,   31.96,6,    0.00,6,    2.22,6,   0.211,2,   0.095,2,   0.005,2,  2262.5,2,  2362.5,2,  -999.0,9,   20.00,   7.6131,2,    25.00,-999.000,9, -999.00,-999.000,9,-999.000,9,   -9.00,9,  -999.0,9,    -9.0,-999.000,9,-999.000,   0.350,3, -999.00,9, 4220.80,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   0.2890,     -999.0,-999.000,     -999.0,     -999.0,     -999.0,     -999.0,-999.000,     -999.0
 33RO200501,       A16S,      49,          1,         36,         36,2,20050130,       1924,   -38.0000,   -26.5502,       3913,     3.5,  18.3111,  35.2467,2,  35.2430,2,    239.1,2,   241.6,2,    1.82,2,    0.00,2,    0.01,2,    0.14,2,   2.503,2,   1.553,2,   0.217,2,  2055.4,2,  2318.6,2,   376.8,2,   20.00,   7.9870,2,    25.00,-999.000,9, -999.00,   1.740,2,  -2.310,2,   -9.00,9,  -999.0,9,    -9.0,   7.167,2,   0.009,   5.807,4,   60.46,2,    3.50,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  18.3105,      0.001,   0.224,     -999.0,     -999.0,     -999.0,     -999.0,-999.000,     -999.0
 33RO200501,       A16S,      49,          1,         35,         35,2,20050130,       1924,   -38.0000,   -26.5502,       3913,    21.4,  17.6840,  35.1434,2,  35.1400,2,    244.6,2,   244.9,2,    1.80,2,    0.00,2,    0.01,2,    0.14,2,   2.554,2,   1.592,2,   0.218,2,  2046.4,2,  2313.9,6,   375.2,2,   20.00,   7.9896,6,    25.00,-999.000,9, -999.00,   1.746,2,  -1.917,2,   -9.00,9,  -999.0,9,    -9.0,   7.157,2,   0.010,   6.286,4, -999.00,9,   21.40,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  17.6804,      0.001,   0.224,     -999.0,     -999.0,     -999.0,     -999.0,-999.000,     -999.0
 33RO200501,       A16S,      49,          1,         34,         34,2,20050130,       1924,   -38.0000,   -26.5502,       3913,    41.1,  14.8457,  35.2174,2,  35.2137,2,    258.2,2,   259.2,2,    2.04,2,    0.95,2,    0.06,2,    0.25,2,   2.905,2,   1.782,2,   0.247,2,  2070.6,2,  2319.9,2,   412.6,2,   20.00,   7.9585,2,    25.00,-999.000,9, -999.00,   1.772,2,  -1.697,2,   -9.00,9,  -999.0,9,    -9.0,   7.364,2,   0.010,   5.931,4,   56.56,2,   41.10,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  14.8395,      0.001,   0.239,     -999.0,     -999.0,     -999.0,     -999.0,-999.000,     -999.0
 33RO200501,       A16S,      49,          1,         33,         33,2,20050130,       1924,   -38.0000,   -26.5502,       3913,    61.1,  13.7237,  35.1953,2,  35.1936,2,    252.8,2,   251.3,2,    2.17,2,    2.39,2,    0.49,2,    0.38,2,   3.028,2,   1.791,2,   0.291,2,  2085.5,2,  2318.7,2,   451.0,2,   20.00,   7.9250,2,    25.00,-999.000,9, -999.00,   1.768,2,  -1.485,2,   -9.00,9,  -999.0,9,    -9.0,   7.365,2,   0.010,   3.851,4, -999.00,9,   61.10,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  13.7150,      0.001,   0.231,     -999.0,     -999.0,     -999.0,     -999.0,-999.000,     -999.0
 33RO200501,       A16S,      49,          1,         32,         32,2,20050130,       1924,   -38.0000,   -26.5502,       3913,    80.8,  13.8660,  35.3149,2,  35.3116,2,    246.1,2,   246.7,2,    2.29,2,    3.98,2,    0.37,2,    0.42,2,   2.964,2,   1.741,2,   0.255,2,  2091.1,2,  2323.9,2,   458.4,2,   20.00,   7.9215,2,    25.00,-999.000,9, -999.00,   1.773,2,  -2.276,2,   -9.00,9,  -999.0,9,    -9.0,   7.399,2,   0.010,   3.083,3,   54.39,2,   80.80,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  13.8544,      0.001,   0.234,     -999.0,     -999.0,     -999.0,     -999.0,-999.000,     -999.0
 33RO200501,       A16S,      49,          1,         31,         31,2,20050130,       1924,   -38.0000,   -26.5502,       3913,   101.0,  13.6810,  35.3151,2,  35.3120,2,    241.7,2,   243.5,2,    2.38,2,    4.98,2,    0.03,2,    0.45,2,   2.985,2,   1.767,2,   0.255,2,  2098.7,2,  2324.2,2,   466.0,2,   20.00,   7.9158,2,    25.00,-999.000,9, -999.00,   1.729,2,  -2.778,4,   -9.00,9,  -999.0,9,    -9.0,   6.831,4,   0.009,   2.664,3, -999.00,9,  101.00,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  13.6667,      0.001,   0.225,     -999.0,     -999.0,     -999.0,     -999.0,-999.000,     -999.0
 33RO200501,       A16S,      49,          1,         30,         30,2,20050130,       1924,   -38.0000,   -26.5502,       3913,   126.2,  13.5616,  35.3109,2,  35.2994,2,    242.4,2,   241.6,2,    2.48,2,    5.49,2,    0.02,2,    0.47,2,-999.000,9,-999.000,9,-999.000,9,  2099.0,2,  2323.2,2,  -999.0,9,   20.00,   7.9081,2,    25.00,-999.000,9, -999.00,-999.000,9,-999.000,9,   -9.00,9,  -999.0,9,    -9.0,-999.000,9,-999.000,-999.000,9,   53.21,2,  126.20,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  13.5437,     -999.0,-999.000,     -999.0,     -999.0,     -999.0,     -999.0,-999.000,     -999.0
 33RO200501,       A16S,      49,          1,         29,         29,2,20050130,       1924,   -38.0000,   -26.5502,       3913,   151.7,  13.1978,  35.2702,2,  35.2712,2,    242.1,2,   242.3,2,    2.58,2,    5.97,2,    0.01,2,    0.50,2,   3.004,2,   1.747,2,   0.233,2,  2095.7,2,  2321.7,2,   482.5,2,   20.00,   7.9005,2,    25.00,-999.000,9, -999.00,   1.777,2,  -2.437,2,   -9.00,9,  -999.0,9,    -9.0,   7.413,2,   0.010,   2.079,3, -999.00,9,  151.70,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  13.1767,      0.001,   0.226,     -999.0,     -999.0,     -999.0,     -999.0,-999.000,     -999.0
 33RO200501,       A16S,      49,          1,         28,         28,2,20050130,       1924,   -38.0000,   -26.5502,       3913,   176.2,  13.0578,  35.2620,2,  35.2574,2,    241.5,2,   242.3,2,    2.64,2,    6.42,2,    0.01,2,    0.53,2,-999.000,9,-999.000,9,-999.000,9,  2096.6,2,  2321.2,2,  -999.0,9,   20.00,   7.8942,2,    25.00,-999.000,9, -999.00,-999.000,9,-999.000,9,   -9.00,9,  -999.0,9,    -9.0,-999.000,9,-999.000,-999.000,9,   52.44,2,  176.20,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  13.0335,     -999.0,-999.000,     -999.0,     -999.0,     -999.0,     -999.0,-999.000,     -999.0
 33RO200501,       A16S,      49,          1,         27,         27,2,20050130,       1924,   -38.0000,   -26.5502,       3913,   200.7,  12.9256,  35.2480,2,  35.2472,2,    243.1,2,   242.2,2,    2.74,2,    6.72,2,    0.01,2,    0.55,2,   3.002,2,   1.743,2,   0.224,2,  2098.1,2,  2319.7,2,   538.2,3,   20.00,   7.8956,2,    25.00,-999.000,9, -999.00,   1.756,2,  -1.772,2,   -9.00,9,  -999.0,9,    -9.0,   7.412,2,   0.009,   1.677,3,   52.06,2,  200.70,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  12.8980,      0.001,   0.234,     -999.0,     -999.0,     -999.0,     -999.0,-999.000,     -999.0
 33RO200501,       A16S,      49,          1,         26,         26,2,20050130,       1924,   -38.0000,   -26.5502,       3913,   249.8,  12.2870,  35.1367,2,  35.1457,2,    232.7,2,   228.8,2,    3.32,2,    9.33,2,    0.02,2,    0.70,2,-999.000,9,-999.000,9,-999.000,9,  2108.0,2,  2315.4,2,   534.9,2,   20.00,   7.8635,2,    25.00,-999.000,9, -999.00,-999.000,9,-999.000,9,   -9.00,9,  -999.0,9,    -9.0,-999.000,9,-999.000,-999.000,9,   50.02,2,  249.80,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  12.2538,     -999.0,-999.000,     -999.0,     -999.0,     -999.0,     -999.0,-999.000,     -999.0
 33RO200501,       A16S,      49,          1,         25,         25,2,20050130,       1924,   -38.0000,   -26.5502,       3913,   300.4,  11.0445,  34.9307,2,  34.9294,2,    222.2,2,   219.3,2,    4.59,2,   13.71,2,    0.01,2,    0.94,2,   3.195,2,   1.801,2,   0.148,2,  2121.5,2,  2303.5,2,   614.8,2,   20.00,   7.8127,2,    25.00,   0.360,2,    0.01,   1.782,2,  -1.350,2,   -9.00,9,  -999.0,9,    -9.0,   7.466,2,   0.005,   1.135,3,   47.87,2,  300.40,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  11.0072,      0.002,   0.209,     -999.0,     -999.0,     -999.0,     -999.0,-999.000,     -999.0
 33RO200501,       A16S,      49,          1,         24,         24,2,20050130,       1924,   -38.0000,   -26.5502,       3913,   350.6,   9.8242,  34.7539,2,  34.7473,2,    215.5,2,   215.7,2,    5.79,2,   17.20,2,    0.01,2,    1.14,2,-999.000,9,-999.000,9,-999.000,9,  2131.3,2,  2294.6,2,   680.9,2,   20.00,   7.7745,2,    25.00,-999.000,9, -999.00,-999.000,9,-999.000,9,   -9.00,9,  -999.0,9,    -9.0,-999.000,9,-999.000,-999.000,9,   47.06,2,  350.60,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   9.7838,     -999.0,-999.000,     -999.0,     -999.0,     -999.0,     -999.0,-999.000,     -999.0
 33RO200501,       A16S,      49,          1,         23,         23,2,20050130,       1924,   -38.0000,   -26.5502,       3913,   397.7,   8.3780,  34.5702,2,  34.5764,2,    218.3,2,   218.6,2,    7.31,2,   20.37,2,    0.01,2,    1.34,2,   3.377,2,   1.803,2,   0.194,2,  2139.4,2,  2286.0,2,   680.8,3,   20.00,   7.7484,2,    25.00,   0.233,2,    0.01,   1.782,2,  -0.890,2,   -9.00,9,  -999.0,9,    -9.0,   7.541,2,   0.005,   1.680,3,   44.97,2,  397.70,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   8.3364,      0.002,   0.212,     -999.0,     -999.0,     -999.0,     -999.0,-999.000,     -999.0
 33RO200501,       A16S,      49,          1,         22,         22,9,20050130,       1924,   -38.0000,   -26.5502,       3913,   502.0,   6.3413,  34.3502,2,-999.0000,9,   -999.0,9,  -999.0,9, -999.00,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,  -999.0,9,   20.00,-999.0000,9,    25.00,-999.000,9, -999.00,-999.000,9,-999.000,9,   -9.00,9,  -999.0,9,    -9.0,-999.000,9,-999.000,-999.000,9, -999.00,9,  502.00,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   6.2962,     -999.0,-999.000,     -999.0,     -999.0,     -999.0,     -999.0,-999.000,     -999.0
 33RO200501,       A16S,      49,          1,         21,         21,2,20050130,       1924,   -38.0000,   -26.5502,       3913,   600.9,   5.0203,  34.2344,2,  34.2353,2,    250.1,2,   250.0,2,   12.72,2,   25.79,2,    0.01,2,    1.70,2,   3.830,2,   1.995,2,   0.280,2,  2150.5,2,  2276.3,2,   838.2,6,   20.00,   7.6896,2,    25.00,-999.000,9, -999.00,   1.800,2,  -0.640,2,   -9.00,9,  -999.0,9,    -9.0,   7.785,2,   0.005,   3.154,3,   42.92,2,  600.90,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   4.9721,      0.002,   0.207,     -999.0,     -999.0,     -999.0,     -999.0,-999.000,     -999.0
 33RO200501,       A16S,      49,          1,         20,         20,2,20050130,       1924,   -38.0000,   -26.5502,       3913,   700.6,   4.3081,  34.2033,2,  34.2039,2,    254.8,2,   257.6,2,   16.43,2,   27.09,2,    0.00,2,    1.78,2,   3.711,2,   1.944,2,   0.315,2,  2156.0,2,  2281.2,2,   856.3,2,   20.00,   7.6831,2,    25.00,   0.099,2,    0.00,   1.793,2,   0.270,2,   -9.00,9,  -999.0,9,    -9.0,   7.792,2,   0.005,   3.313,3,   41.77,2,  700.60,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   4.2553,      0.001,   0.207,     -999.0,     -999.0,     -999.0,     -999.0,-999.000,     -999.0
 33RO200501,       A16S,      49,          1,         19,         19,2,20050130,       1924,   -38.0000,   -26.5502,       3913,   801.5,   3.8423,  34.2057,2,  34.2058,2,    249.0,2,   250.1,2,   21.34,2,   28.54,2,    0.00,2,    1.87,2,   3.328,2,   1.701,2,   0.261,2,  2165.9,2,  2282.2,2,   905.5,2,   20.00,   7.6645,2,    25.00,   0.150,2,    0.01,   1.780,2,  -0.130,2,   -9.00,9,  -999.0,9,    -9.0,   7.736,2,   0.005,   3.019,3,   40.86,2,  801.50,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   3.7843,      0.001,   0.205,     -999.0,     -999.0,     -999.0,     -999.0,-999.000,     -999.0
 33RO200501,       A16S,      49,          1,         18,         18,2,20050130,       1924,   -38.0000,   -26.5502,       3913,   900.5,   3.5328,  34.2317,2,  34.2331,2,    237.1,2,   236.3,2,   27.46,2,   29.97,2,    0.00,2,    1.97,2,   2.696,2,   1.333,2,   0.190,2,  2177.9,2,  2286.1,2,   952.6,2,   20.00,   7.6436,2,    25.00,-999.000,9, -999.00,   1.823,2,   0.970,2,   -9.00,9,  -999.0,9,    -9.0,   7.914,2,   0.005,   2.597,3,   40.21,2,  900.50,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   3.4690,      0.002,   0.209,     -999.0,     -999.0,     -999.0,     -999.0,-999.000,     -999.0
 33RO200501,       A16S,      49,          1,         17,         17,2,20050130,       1924,   -38.0000,   -26.5502,       3913,  1000.5,   3.2814,  34.2683,2,  34.2680,2,    224.5,2,   224.6,2,   34.10,2,   31.14,2,    0.00,2,    2.06,2,   2.183,2,   1.081,2,   0.149,2,  2190.9,2,  2292.4,2,  1007.7,2,   20.00,   7.6231,2,    25.00,-999.000,9, -999.00,   1.830,2,   2.520,2,   -9.00,9,  -999.0,9,    -9.0,   7.920,2,   0.005,   2.256,3,   39.48,2, 1000.50,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   3.2117,      0.002,   0.208,     -999.0,     -999.0,     -999.0,     -999.0,-999.000,     -999.0
 33RO200501,       A16S,      49,          1,         16,         16,2,20050130,       1924,   -38.0000,   -26.5502,       3913,  1100.6,   3.1298,  34.3137,2,  34.3135,2,    211.3,2,   212.2,2,   40.58,2,   32.12,2,    0.00,2,    2.12,2,   1.674,2,   0.812,2,   0.101,2,  2201.9,2,  2298.2,6,  -999.0,9,   20.00,   7.6174,6,    25.00,   0.029,2,    0.00,   1.837,2,   3.450,2,   -9.00,9,  -999.0,9,    -9.0,   7.935,2,   0.005,   1.825,3,   39.06,2, 1100.60,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   3.0534,      0.002,   0.204,     -999.0,     -999.0,     -999.0,     -999.0,-999.000,     -999.0
 33RO200501,       A16S,      49,          1,         15,         15,2,20050130,       1924,   -38.0000,   -26.5502,       3913,  1201.5,   2.9852,  34.3727,2,  34.3728,2,    198.6,2,   199.4,2,   47.96,2,   32.96,2,    0.00,2,    2.19,2,   1.209,2,   0.589,2,   0.070,2,  2215.0,2,  2305.2,2,  1095.6,2,   20.00,   7.5967,2,    25.00,   0.024,2,    0.01,-999.000,9,-999.000,9,   -9.00,9,  -999.0,9,    -9.0,-999.000,9,-999.000,   1.435,3,   39.71,2, 1201.50,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   2.9021,     -999.0,-999.000,     -999.0,     -999.0,     -999.0,     -999.0,-999.000,     -999.0
 33RO200501,       A16S,      49,          1,         14,         14,2,20050130,       1924,   -38.0000,   -26.5502,       3913,  1300.6,   2.9013,  34.4336,2,  34.4340,2,    188.9,2,   189.4,2,   53.78,2,   33.20,2,    0.00,2,    2.21,2,   0.815,2,   0.404,2,   0.040,2,  2223.6,2,  2310.9,2,  -999.0,9,   20.00,   7.5891,2,    25.00,-999.000,9, -999.00,   1.795,2,   5.927,2,   -9.00,9,  -999.0,9,    -9.0,   7.816,2,   0.005,   1.128,3,   39.16,2, 1300.60,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   2.8111,      0.002,   0.230,     -999.0,     -999.0,     -999.0,     -999.0,-999.000,     -999.0
 33RO200501,       A16S,      49,          1,         13,         13,2,20050130,       1924,   -38.0000,   -26.5502,       3913,  1400.0,   2.8466,  34.5076,2,  34.5075,2,    183.9,2,   183.6,2,   58.12,2,   32.95,2,    0.00,2,    2.20,2,   0.455,2,   0.220,2,   0.021,2,  2229.9,2,  2320.2,2,  1129.7,2,   20.00,   7.5821,2,    25.00,   0.011,2,    0.00,   1.851,2,   6.410,2,   -9.00,9,  -999.0,9,    -9.0,   7.990,2,   0.005,   0.668,3,   39.47,2, 1400.00,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   2.7489,      0.002,   0.211,     -999.0,     -999.0,     -999.0,     -999.0,-999.000,     -999.0
 33RO200501,       A16S,      49,          1,         12,         12,2,20050130,       1924,   -38.0000,   -26.5502,       3913,  1600.5,   2.8474,  34.6063,2,  34.6053,2,    183.1,2,   183.8,2,   60.13,2,   31.83,2,    0.00,2,    2.12,2,-999.000,9,-999.000,9,-999.000,9,  2225.0,3,  2324.6,2,  1091.5,2,   20.00,   7.5879,2,    25.00,-999.000,9, -999.00,-999.000,9,-999.000,9,   -9.00,9,  -999.0,9,    -9.0,-999.000,9,-999.000,-999.000,9,   39.46,2, 1600.50,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   2.7329,     -999.0,-999.000,     -999.0,     -999.0,     -999.0,     -999.0,-999.000,     -999.0
 33RO200501,       A16S,      49,          1,         11,         11,2,20050130,       1924,   -38.0000,   -26.5502,       3913,  1799.5,   2.8846,  34.6977,2,  34.6980,2,    188.8,2,   189.3,2,   59.28,2,   30.06,2,    0.00,2,    2.01,2,   0.125,2,   0.058,2,   0.002,2,  -999.0,5,  2121.1,3,  1037.0,2,   20.00,   7.6166,2,    25.00,   0.056,2,    0.02,-999.000,9,-999.000,9,   -9.00,9,  -999.0,9,    -9.0,-999.000,9,-999.000,   0.266,3,   39.50,2, 1799.50,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   2.7524,     -999.0,-999.000,     -999.0,     -999.0,     -999.0,     -999.0,-999.000,     -999.0
 33RO200501,       A16S,      49,          1,         10,         10,2,20050130,       1924,   -38.0000,   -26.5502,       3913,  2002.6,   2.9575,  34.7793,2,  34.7792,2,    201.7,2,   198.9,2,   53.61,2,   27.58,2,    0.00,2,    1.83,2,   0.081,2,   0.041,2,   0.007,2,  2213.4,2,  2325.4,2,  -999.0,9,   20.00,   7.6449,2,    25.00,-999.000,9, -999.00,-999.000,9,-999.000,9,   -9.00,9,  -999.0,9,    -9.0,-999.000,9,-999.000,   0.209,3,   39.34,2, 2002.60,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   2.8058,     -999.0,-999.000,     -999.0,     -999.0,     -999.0,     -999.0,-999.000,     -999.0
 33RO200501,       A16S,      49,          1,          9,          9,2,20050130,       1924,   -38.0000,   -26.5502,       3913,  2199.9,   2.9949,  34.8365,2,  34.8368,2,    215.7,2,   217.2,2,   47.53,6,   24.83,6,    0.00,6,    1.68,6,   0.062,2,   0.024,2,   0.007,2,  2200.3,2,  2025.4,3,   890.7,2,   20.00,   7.6746,2,    25.00,   0.036,2,    0.00,-999.000,9,-999.000,9,   -9.00,9,  -999.0,9,    -9.0,-999.000,9,-999.000,   0.178,3,   39.84,2, 2199.90,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   2.8243,     -999.0,-999.000,     -999.0,     -999.0,     -999.0,     -999.0,-999.000,     -999.0
 33RO200501,       A16S,      49,          1,          8,          8,2,20050130,       1924,   -38.0000,   -26.5502,       3913,  2399.3,   2.9567,  34.8718,2,  34.8720,2,   -999.0,9,   202.8,3,   43.20,6,   23.70,6,    0.01,6,    1.57,6,   0.049,2,   0.024,2,   0.004,2,  2192.2,2,  2327.3,2,   844.6,2,   20.00,   7.7024,2,    25.00,-999.000,9, -999.00,-999.000,9,-999.000,9,   -9.00,9,  -999.0,9,    -9.0,-999.000,9,-999.000,   0.162,3,   39.91,2, 2399.30,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   2.7677,     -999.0,-999.000,     -999.0,     -999.0,     -999.0,     -999.0,-999.000,     -999.0
 33RO200501,       A16S,      49,          1,          7,          7,2,20050130,       1924,   -38.0000,   -26.5502,       3913,  2601.3,   2.8573,  34.8829,2,  34.8834,2,    230.9,2,   227.4,2,   42.82,6,   23.20,6,    0.00,6,    1.52,6,   0.039,2,   0.010,2,   0.007,2,  2189.8,2,  2327.4,2,   819.6,2,   20.00,   7.7056,2,    25.00,-999.000,9, -999.00,-999.000,9,-999.000,9,   -9.00,9,  -999.0,9,    -9.0,-999.000,9,-999.000,   0.131,3,   40.33,2, 2601.30,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   2.6503,     -999.0,-999.000,     -999.0,     -999.0,     -999.0,     -999.0,-999.000,     -999.0
